case_id,spec_id,split,scenario,fixture_seed,generation_contract,expected,state,result
n1_r000,HS_n1_b1,DEV,change_k,29110000,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r006,HS_n3_b1,DEV,g_zero,29130006,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r007,HS_n3_b1,DEV,joint_parameters,29130007,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r008,HS_n3_b1,DEV,joint_sample,29130008,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r009,HS_n3_b1,DEV,repeat_q_then_separate,29130009,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r010,HS_n3_b1,DEV,repeat_dtau_then_separate,29130010,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r011,HS_n3_b1,DEV,change_L_analytic,29130011,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r012,HS_n3_b1,DEV,small_nonzero_g,29130012,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r013,HS_n3_b1,DEV,longer_legal_intervals,29130013,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r014,HS_n3_b1,DEV,same_input_repeat,29130014,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r015,HS_n3_b1,DEV,interleaved_contexts,29130015,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r016,HS_n3_b1,DEV,change_k,29130016,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r017,HS_n3_b1,DEV,change_q,29130017,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r018,HS_n3_b1,DEV,change_tau,29130018,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r019,HS_n3_b1,DEV,change_t,29130019,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r020,HS_n3_b1,DEV,change_omega,29130020,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r021,HS_n3_b1,DEV,change_g,29130021,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r022,HS_n3_b1,DEV,g_zero,29130022,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r023,HS_n3_b1,DEV,joint_parameters,29130023,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r024,HS_n3_b1,DEV,joint_sample,29130024,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r025,HS_n3_b1,DEV,repeat_q_then_separate,29130025,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r026,HS_n3_b1,DEV,repeat_dtau_then_separate,29130026,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r027,HS_n3_b1,DEV,change_L_analytic,29130027,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r028,HS_n3_b1,DEV,small_nonzero_g,29130028,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r029,HS_n3_b1,DEV,longer_legal_intervals,29130029,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r030,HS_n3_b1,DEV,same_input_repeat,29130030,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r031,HS_n3_b1,DEV,interleaved_contexts,29130031,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r032,HS_n3_b1,DEV,change_k,29130032,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r033,HS_n3_b1,DEV,change_q,29130033,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r034,HS_n3_b1,DEV,change_tau,29130034,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r035,HS_n3_b1,DEV,change_t,29130035,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r036,HS_n3_b1,DEV,change_omega,29130036,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r037,HS_n3_b1,DEV,change_g,29130037,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r038,HS_n3_b1,DEV,g_zero,29130038,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r039,HS_n3_b1,DEV,joint_parameters,29130039,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r040,HS_n3_b1,DEV,joint_sample,29130040,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r041,HS_n3_b1,DEV,repeat_q_then_separate,29130041,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r042,HS_n3_b1,DEV,repeat_dtau_then_separate,29130042,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r043,HS_n3_b1,DEV,change_L_analytic,29130043,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r044,HS_n3_b1,DEV,small_nonzero_g,29130044,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r045,HS_n3_b1,DEV,longer_legal_intervals,29130045,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r046,HS_n3_b1,DEV,same_input_repeat,29130046,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r047,HS_n3_b1,DEV,interleaved_contexts,29130047,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r048,HS_n3_b1,DEV,change_k,29130048,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r049,HS_n3_b1,DEV,change_q,29130049,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r050,HS_n3_b1,DEV,change_tau,29130050,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r051,HS_n3_b1,DEV,change_t,29130051,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r052,HS_n3_b1,DEV,change_omega,29130052,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r053,HS_n3_b1,DEV,change_g,29130053,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r054,HS_n3_b1,DEV,g_zero,29130054,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
n3_r055,HS_n3_b1,DEV,joint_parameters,29130055,use split-specific base input; alter scenario fields only; legal torus points and ordered times; no numerical execution now,same graph/layout/compiled code; match independent oracle,PLANNED,NOT_COMPUTED
